,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
112,2024-05-01 23:23:00,51.591,51.67,51.68,51.591,221124,1714576980,,,,,,,1.0,,,,-6.589752597596046,14.9659561754818,18.16036737469139,-74.31600111888672,1,0,48.26899999998568,51.51:1032.0;51.591:1030.0;,51.591:1030.0;,,0.0,51.591;51.591;
272,2024-05-02 02:03:00,52.05,52.055,52.22,52.02,456372,1714586580,,1.0,,,,,,,,,97.70882819156868,55.06188202973393,-13.774950227649184,37.6217501282223,0,1,53711.81899999999,51.51:516.0;51.591:515.0;,,52.05:516;52.05:515;,515.0249999999975,52.27;52.27;
301,2024-05-02 02:32:00,52.44,52.145,52.44,52.145,652228,1714588320,,,,,,,,,,1.0,78.74312933507085,91.73716095968123,-12.823442563009875,47.65782119724106,0,1,107777.45899999999,,,52.44:516.0;52.44:515.0;,917.1149999999982,52.68;52.68;
49,2024-05-31 22:20:00,61.395,61.21,61.4,61.21,210378,1717165200,,,,,,,1.0,,,,-3.107183096225363,12.27004823368749,0.3187046272265803,-75.9019593331923,1,0,53934.04399999999,61.395:877.0;,61.395:877.0;,,0.0,61.395;
54,2024-05-31 22:25:00,60.88,60.745,60.88,60.745,667916,1717165500,,,,,,,,,,,-10.8246857541328,8.237332769730315,0.3187046272265803,-78.02370933885433,0,0,107325.80399999999,,,60.88:877.0;,-451.6550000000005,
67,2024-05-31 22:38:00,60.32,60.295,60.32,60.279,228248,1717166280,,,,,1.0,,,,,,-10.863896235119878,2.0262645240692407,-3.62224502009164,-76.62285366933283,1,0,53460.04399999999,60.32:893.0;,60.32:893.0;,,0.0,60.32;
96,2024-05-31 23:07:00,60.095,60.0,60.095,60.0,563328,1717168020,,,,,,,,,,,7.71663830342321,-6.657678893394824,-6.18517233727961,-67.5499922797644,0,0,107124.87899999999,,,60.095:893.0;,-200.92500000000126,
98,2024-05-31 23:09:00,60.055,60.03,60.08,60.013,97094,1717168140,,,1.0,,,,,,,,5.539232054798838,-6.657678893394824,-6.18517233727961,-74.97105595633396,1,0,53255.54399999999,60.055:897.0;,60.055:897.0;,,0.0,60.055;
121,2024-05-31 23:32:00,59.68,59.72,59.72,59.68,195980,1717169520,,,,,,,,,,,5.13171944557989,-9.72432683533335,-9.055487644901092,-68.7902798056034,0,0,106788.50399999999,,,59.68:897.0;,-336.375,
173,2024-06-01 00:24:00,59.025,59.09,59.09,58.99,466776,1717172640,,,,,1.0,,,,,,1.9546890419715943,-11.269021421732967,-11.617094305329942,-67.70254456437411,1,0,52957.70399999999,59.025:912.0;,59.025:912.0;,,0.0,59.025;
298,2024-06-01 02:29:00,59.76,59.785,59.785,59.75,55044,1717180140,,,,,,,,,,,5.281144098184981,53.01326357807361,-12.253966480095857,-65.22972674760246,0,0,107458.824,,,59.76:912.0;,670.3199999999995,
